Tijd (s),Setpoint (m),Hoogte (m),Fout,Fout_Integratie,Fout_Afgeleide,PWM
43.740000,0.641365,0.641437,-0.000073,0.147780,0.000040,0.442945
43.750000,0.641365,0.641437,-0.000072,0.147779,0.000040,0.442945
43.760000,0.641365,0.641436,-0.000072,0.147779,0.000039,0.442945
43.770000,0.641365,0.641436,-0.000071,0.147778,0.000039,0.442945
43.780000,0.641365,0.641435,-0.000071,0.147777,0.000039,0.442945
43.790000,0.641365,0.641435,-0.000071,0.147777,0.000039,0.442945
43.800000,0.641365,0.641435,-0.000070,0.147776,0.000039,0.442945
43.810000,0.641365,0.641434,-0.000070,0.147775,0.000038,0.442945
43.820000,0.641365,0.641434,-0.000069,0.147774,0.000038,0.442945
43.830000,0.641365,0.641434,-0.000069,0.147774,0.000038,0.442945
43.840000,0.641365,0.641433,-0.000069,0.147773,0.000038,0.442945
43.850000,0.641365,0.641433,-0.000068,0.147772,0.000038,0.442945
43.860000,0.641365,0.641432,-0.000068,0.147772,0.000037,0.442945
43.870000,0.641365,0.641432,-0.000068,0.147771,0.000037,0.442945
43.880000,0.641365,0.641432,-0.000067,0.147770,0.000037,0.442945
43.890000,0.641365,0.641431,-0.000067,0.147770,0.000037,0.442945
43.900000,0.641365,0.641431,-0.000066,0.147769,0.000037,0.442945
43.910000,0.641365,0.641431,-0.000066,0.147768,0.000036,0.442945
43.920000,0.641365,0.641430,-0.000066,0.147768,0.000036,0.442945
43.930000,0.641365,0.641430,-0.000065,0.147767,0.000036,0.442945
43.940000,0.641365,0.641430,-0.000065,0.147766,0.000036,0.442945
43.950000,0.641365,0.641429,-0.000065,0.147766,0.000036,0.442945
43.960000,0.641365,0.641429,-0.000064,0.147765,0.000035,0.442945
43.970000,0.641365,0.641429,-0.000064,0.147765,0.000035,0.442945
43.980000,0.641365,0.641428,-0.000064,0.147764,0.000035,0.442945
43.990000,0.641365,0.641428,-0.000063,0.147763,0.000035,0.442945
44.000000,0.641365,0.641427,-0.000063,0.147763,0.000035,0.442945
44.010000,0.641365,0.641427,-0.000063,0.147762,0.000034,0.442945
44.020000,0.641365,0.641427,-0.000062,0.147761,0.000034,0.442945
44.030000,0.641365,0.641426,-0.000062,0.147761,0.000034,0.442945
44.040000,0.641365,0.641426,-0.000062,0.147760,0.000034,0.442945
44.050000,0.641365,0.641426,-0.000061,0.147760,0.000034,0.442945
44.060000,0.641365,0.641425,-0.000061,0.147759,0.000033,0.442945
44.070000,0.641365,0.641425,-0.000061,0.147758,0.000033,0.442945
44.080000,0.641365,0.641425,-0.000060,0.147758,0.000033,0.442945
44.090000,0.641365,0.641424,-0.000060,0.147757,0.000033,0.442945
44.100000,0.641365,0.641424,-0.000060,0.147757,0.000033,0.442945
44.110000,0.641365,0.641424,-0.000059,0.147756,0.000033,0.442945
44.120000,0.641365,0.641423,-0.000059,0.147755,0.000032,0.442945
44.130000,0.641365,0.641423,-0.000059,0.147755,0.000032,0.442945
44.140000,0.641365,0.641423,-0.000058,0.147754,0.000032,0.442945
44.150000,0.641365,0.641423,-0.000058,0.147754,0.000032,0.442945
44.160000,0.641365,0.641422,-0.000058,0.147753,0.000032,0.442945
44.170000,0.641365,0.641422,-0.000057,0.147752,0.000031,0.442945
44.180000,0.641365,0.641422,-0.000057,0.147752,0.000031,0.442945
44.190000,0.641365,0.641421,-0.000057,0.147751,0.000031,0.442945
44.200000,0.641365,0.641421,-0.000056,0.147751,0.000031,0.442945
44.210000,0.641365,0.641421,-0.000056,0.147750,0.000031,0.442945
44.220000,0.641365,0.641420,-0.000056,0.147750,0.000031,0.442945
44.230000,0.641365,0.641420,-0.000055,0.147749,0.000030,0.442945
44.240000,0.641365,0.641420,-0.000055,0.147749,0.000030,0.442945
44.250000,0.641365,0.641419,-0.000055,0.147748,0.000030,0.442945
44.260000,0.641365,0.641419,-0.000055,0.147747,0.000030,0.442945
44.270000,0.641365,0.641419,-0.000054,0.147747,0.000030,0.442945
44.280000,0.641365,0.641419,-0.000054,0.147746,0.000030,0.442945
44.290000,0.641365,0.641418,-0.000054,0.147746,0.000029,0.442945
44.300000,0.641365,0.641418,-0.000053,0.147745,0.000029,0.442945
44.310000,0.641365,0.641418,-0.000053,0.147745,0.000029,0.442945
44.320000,0.641365,0.641417,-0.000053,0.147744,0.000029,0.442945
44.330000,0.641365,0.641417,-0.000052,0.147744,0.000029,0.442945
44.340000,0.641365,0.641417,-0.000052,0.147743,0.000029,0.442945
44.350000,0.641365,0.641417,-0.000052,0.147743,0.000029,0.442945
44.360000,0.641365,0.641416,-0.000052,0.147742,0.000028,0.442945
44.370000,0.641365,0.641416,-0.000051,0.147742,0.000028,0.442945
44.380000,0.641365,0.641416,-0.000051,0.147741,0.000028,0.442945
44.390000,0.641365,0.641415,-0.000051,0.147741,0.000028,0.442945
44.400000,0.641365,0.641415,-0.000051,0.147740,0.000028,0.442945
44.410000,0.641365,0.641415,-0.000050,0.147740,0.000028,0.442945
44.420000,0.641365,0.641415,-0.000050,0.147739,0.000027,0.442945
44.430000,0.641365,0.641414,-0.000050,0.147739,0.000027,0.442945
44.440000,0.641365,0.641414,-0.000049,0.147738,0.000027,0.442945
44.450000,0.641365,0.641414,-0.000049,0.147738,0.000027,0.442945
44.460000,0.641365,0.641414,-0.000049,0.147737,0.000027,0.442945
44.470000,0.641365,0.641413,-0.000049,0.147737,0.000027,0.442945
44.480000,0.641365,0.641413,-0.000048,0.147736,0.000027,0.442945
44.490000,0.641365,0.641413,-0.000048,0.147736,0.000026,0.442945
44.500000,0.641365,0.641412,-0.000048,0.147735,0.000026,0.442945
44.510000,0.641365,0.641412,-0.000048,0.147735,0.000026,0.442945
44.520000,0.641365,0.641412,-0.000047,0.147734,0.000026,0.442945
44.530000,0.641365,0.641412,-0.000047,0.147734,0.000026,0.442945
44.540000,0.641365,0.641411,-0.000047,0.147733,0.000026,0.442945
44.550000,0.641365,0.641411,-0.000047,0.147733,0.000026,0.442945
44.560000,0.641365,0.641411,-0.000046,0.147732,0.000025,0.442945
44.570000,0.641365,0.641411,-0.000046,0.147732,0.000025,0.442945
44.580000,0.641365,0.641410,-0.000046,0.147731,0.000025,0.442945
44.590000,0.641365,0.641410,-0.000046,0.147731,0.000025,0.442945
44.600000,0.641365,0.641410,-0.000045,0.147731,0.000025,0.442945
44.610000,0.641365,0.641410,-0.000045,0.147730,0.000025,0.442945
44.620000,0.641365,0.641409,-0.000045,0.147730,0.000025,0.442945
44.630000,0.641365,0.641409,-0.000045,0.147729,0.000024,0.442945
44.640000,0.641365,0.641409,-0.000044,0.147729,0.000024,0.442945
44.650000,0.641365,0.641409,-0.000044,0.147728,0.000024,0.442945
44.660000,0.641365,0.641408,-0.000044,0.147728,0.000024,0.442945
44.670000,0.641365,0.641408,-0.000044,0.147727,0.000024,0.442945
44.680000,0.641365,0.641408,-0.000043,0.147727,0.000024,0.442945
44.690000,0.641365,0.641408,-0.000043,0.147727,0.000024,0.442945
44.700000,0.641365,0.641408,-0.000043,0.147726,0.000024,0.442945
44.710000,0.641365,0.641407,-0.000043,0.147726,0.000023,0.442945
44.720000,0.641365,0.641407,-0.000042,0.147725,0.000023,0.442945
44.730000,0.641365,0.641407,-0.000042,0.147725,0.000023,0.442945
44.740000,0.641365,0.641407,-0.000042,0.147724,0.000023,0.442945
44.750000,0.641365,0.641406,-0.000042,0.147724,0.000023,0.442945
44.760000,0.641365,0.641406,-0.000041,0.147724,0.000023,0.442945
44.770000,0.641365,0.641406,-0.000041,0.147723,0.000023,0.442945
44.780000,0.641365,0.641406,-0.000041,0.147723,0.000023,0.442945
44.790000,0.641365,0.641405,-0.000041,0.147722,0.000022,0.442945
44.800000,0.641365,0.641405,-0.000041,0.147722,0.000022,0.442945
44.810000,0.641365,0.641405,-0.000040,0.147722,0.000022,0.442945
44.820000,0.641365,0.641405,-0.000040,0.147721,0.000022,0.442945
44.830000,0.641365,0.641405,-0.000040,0.147721,0.000022,0.442945
44.840000,0.641365,0.641404,-0.000040,0.147720,0.000022,0.442945
44.850000,0.641365,0.641404,-0.000039,0.147720,0.000022,0.442945
44.860000,0.641365,0.641404,-0.000039,0.147720,0.000022,0.442945
44.870000,0.641365,0.641404,-0.000039,0.147719,0.000021,0.442945
44.880000,0.641365,0.641404,-0.000039,0.147719,0.000021,0.442945
44.890000,0.641365,0.641403,-0.000039,0.147718,0.000021,0.442945
44.900000,0.641365,0.641403,-0.000038,0.147718,0.000021,0.442945
44.910000,0.641365,0.641403,-0.000038,0.147718,0.000021,0.442945
44.920000,0.641365,0.641403,-0.000038,0.147717,0.000021,0.442945
44.930000,0.641365,0.641402,-0.000038,0.147717,0.000021,0.442945
44.940000,0.641365,0.641402,-0.000038,0.147717,0.000021,0.442945
44.950000,0.641365,0.641402,-0.000037,0.147716,0.000021,0.442945
44.960000,0.641365,0.641402,-0.000037,0.147716,0.000020,0.442945
44.970000,0.641365,0.641402,-0.000037,0.147715,0.000020,0.442945
44.980000,0.641365,0.641401,-0.000037,0.147715,0.000020,0.442945
44.990000,0.641365,0.641401,-0.000037,0.147715,0.000020,0.442945
45.000000,0.641365,0.641401,-0.000036,0.147714,0.000020,0.442945
45.010000,0.641365,0.641401,-0.000036,0.147714,0.000020,0.442945
45.020000,0.641365,0.641401,-0.000036,0.147714,0.000020,0.442945
45.030000,0.641365,0.641400,-0.000036,0.147713,0.000020,0.442945
45.040000,0.641365,0.641400,-0.000036,0.147713,0.000020,0.442945
45.050000,0.641365,0.641400,-0.000035,0.147713,0.000019,0.442945
45.060000,0.641365,0.641400,-0.000035,0.147712,0.000019,0.442945
45.070000,0.641365,0.641400,-0.000035,0.147712,0.000019,0.442945
45.080000,0.641365,0.641400,-0.000035,0.147712,0.000019,0.442945
45.090000,0.641365,0.641399,-0.000035,0.147711,0.000019,0.442945
45.100000,0.641365,0.641399,-0.000034,0.147711,0.000019,0.442945
45.110000,0.641365,0.641399,-0.000034,0.147710,0.000019,0.442945
45.120000,0.641365,0.641399,-0.000034,0.147710,0.000019,0.442945
45.130000,0.641365,0.641399,-0.000034,0.147710,0.000019,0.442945
45.140000,0.641365,0.641398,-0.000034,0.147709,0.000019,0.442945
45.150000,0.641365,0.641398,-0.000033,0.147709,0.000018,0.442945
45.160000,0.641365,0.641398,-0.000033,0.147709,0.000018,0.442945
45.170000,0.641365,0.641398,-0.000033,0.147708,0.000018,0.442945
45.180000,0.641365,0.641398,-0.000033,0.147708,0.000018,0.442945
45.190000,0.641365,0.641398,-0.000033,0.147708,0.000018,0.442945
45.200000,0.641365,0.641397,-0.000033,0.147707,0.000018,0.442945
45.210000,0.641365,0.641397,-0.000032,0.147707,0.000018,0.442945
45.220000,0.641365,0.641397,-0.000032,0.147707,0.000018,0.442945
45.230000,0.641365,0.641397,-0.000032,0.147707,0.000018,0.442945
45.240000,0.641365,0.641397,-0.000032,0.147706,0.000018,0.442945
45.250000,0.641365,0.641396,-0.000032,0.147706,0.000017,0.442945
45.260000,0.641365,0.641396,-0.000032,0.147706,0.000017,0.442945
45.270000,0.641365,0.641396,-0.000031,0.147705,0.000017,0.442945
45.280000,0.641365,0.641396,-0.000031,0.147705,0.000017,0.442945
45.290000,0.641365,0.641396,-0.000031,0.147705,0.000017,0.442945
45.300000,0.641365,0.641396,-0.000031,0.147704,0.000017,0.442945
45.310000,0.641365,0.641395,-0.000031,0.147704,0.000017,0.442945
45.320000,0.641365,0.641395,-0.000030,0.147704,0.000017,0.442945
45.330000,0.641365,0.641395,-0.000030,0.147703,0.000017,0.442945
45.340000,0.641365,0.641395,-0.000030,0.147703,0.000017,0.442945
45.350000,0.641365,0.641395,-0.000030,0.147703,0.000016,0.442945
45.360000,0.641365,0.641395,-0.000030,0.147703,0.000016,0.442945
45.370000,0.641365,0.641394,-0.000030,0.147702,0.000016,0.442945
45.380000,0.641365,0.641394,-0.000030,0.147702,0.000016,0.442945
45.390000,0.641365,0.641394,-0.000029,0.147702,0.000016,0.442945
45.400000,0.641365,0.641394,-0.000029,0.147701,0.000016,0.442945
45.410000,0.641365,0.641394,-0.000029,0.147701,0.000016,0.442945
45.420000,0.641365,0.641394,-0.000029,0.147701,0.000016,0.442945
45.430000,0.641365,0.641393,-0.000029,0.147700,0.000016,0.442945
45.440000,0.641365,0.641393,-0.000029,0.147700,0.000016,0.442945
45.450000,0.641365,0.641393,-0.000028,0.147700,0.000016,0.442945
45.460000,0.641365,0.641393,-0.000028,0.147700,0.000016,0.442945
45.470000,0.641365,0.641393,-0.000028,0.147699,0.000015,0.442945
45.480000,0.641365,0.641393,-0.000028,0.147699,0.000015,0.442945
45.490000,0.641365,0.641393,-0.000028,0.147699,0.000015,0.442945
45.500000,0.641365,0.641392,-0.000028,0.147698,0.000015,0.442945
45.510000,0.641365,0.641392,-0.000027,0.147698,0.000015,0.442945
45.520000,0.641365,0.641392,-0.000027,0.147698,0.000015,0.442945
45.530000,0.641365,0.641392,-0.000027,0.147698,0.000015,0.442945
45.540000,0.641365,0.641392,-0.000027,0.147697,0.000015,0.442945
45.550000,0.641365,0.641392,-0.000027,0.147697,0.000015,0.442945
45.560000,0.641365,0.641392,-0.000027,0.147697,0.000015,0.442945
45.570000,0.641365,0.641391,-0.000027,0.147697,0.000015,0.442945
45.580000,0.641365,0.641391,-0.000026,0.147696,0.000015,0.442945
45.590000,0.641365,0.641391,-0.000026,0.147696,0.000014,0.442945
45.600000,0.641365,0.641391,-0.000026,0.147696,0.000014,0.442945
45.610000,0.641365,0.641391,-0.000026,0.147696,0.000014,0.442945
45.620000,0.641365,0.641391,-0.000026,0.147695,0.000014,0.442945
45.630000,0.641365,0.641391,-0.000026,0.147695,0.000014,0.442945
45.640000,0.641365,0.641390,-0.000026,0.147695,0.000014,0.442945
45.650000,0.641365,0.641390,-0.000025,0.147695,0.000014,0.442945
45.660000,0.641365,0.641390,-0.000025,0.147694,0.000014,0.442945
45.670000,0.641365,0.641390,-0.000025,0.147694,0.000014,0.442945
45.680000,0.641365,0.641390,-0.000025,0.147694,0.000014,0.442945
45.690000,0.641365,0.641390,-0.000025,0.147694,0.000014,0.442945
45.700000,0.641365,0.641390,-0.000025,0.147693,0.000014,0.442945
45.710000,0.641365,0.641389,-0.000025,0.147693,0.000014,0.442945
45.720000,0.641365,0.641389,-0.000024,0.147693,0.000013,0.442945
45.730000,0.641365,0.641389,-0.000024,0.147693,0.000013,0.442945
45.740000,0.641365,0.641389,-0.000024,0.147692,0.000013,0.442945
45.750000,0.641365,0.641389,-0.000024,0.147692,0.000013,0.442945
45.760000,0.641365,0.641389,-0.000024,0.147692,0.000013,0.442945
45.770000,0.641365,0.641389,-0.000024,0.147692,0.000013,0.442945
45.780000,0.641365,0.641389,-0.000024,0.147691,0.000013,0.442945
45.790000,0.641365,0.641388,-0.000024,0.147691,0.000013,0.442945
45.800000,0.641365,0.641388,-0.000023,0.147691,0.000013,0.442945
45.810000,0.641365,0.641388,-0.000023,0.147691,0.000013,0.442945
45.820000,0.641365,0.641388,-0.000023,0.147690,0.000013,0.442945
45.830000,0.641365,0.641388,-0.000023,0.147690,0.000013,0.442945
45.840000,0.641365,0.641388,-0.000023,0.147690,0.000013,0.442945
45.850000,0.641365,0.641388,-0.000023,0.147690,0.000013,0.442945
45.860000,0.641365,0.641387,-0.000023,0.147689,0.000012,0.442945
45.870000,0.641365,0.641387,-0.000023,0.147689,0.000012,0.442945
45.880000,0.641365,0.641387,-0.000022,0.147689,0.000012,0.442945
45.890000,0.641365,0.641387,-0.000022,0.147689,0.000012,0.442945
45.900000,0.641365,0.641387,-0.000022,0.147689,0.000012,0.442945
45.910000,0.641365,0.641387,-0.000022,0.147688,0.000012,0.442945
45.920000,0.641365,0.641387,-0.000022,0.147688,0.000012,0.442945
45.930000,0.641365,0.641387,-0.000022,0.147688,0.000012,0.442945
45.940000,0.641365,0.641387,-0.000022,0.147688,0.000012,0.442945
45.950000,0.641365,0.641386,-0.000022,0.147688,0.000012,0.442945
45.960000,0.641365,0.641386,-0.000021,0.147687,0.000012,0.442945
45.970000,0.641365,0.641386,-0.000021,0.147687,0.000012,0.442945
45.980000,0.641365,0.641386,-0.000021,0.147687,0.000012,0.442945
45.990000,0.641365,0.641386,-0.000021,0.147687,0.000012,0.442945
46.000000,0.641365,0.641386,-0.000021,0.147686,0.000012,0.442945
46.010000,0.641365,0.641386,-0.000021,0.147686,0.000011,0.442945
46.020000,0.641365,0.641386,-0.000021,0.147686,0.000011,0.442945
46.030000,0.641365,0.641385,-0.000021,0.147686,0.000011,0.442945
46.040000,0.641365,0.641385,-0.000021,0.147686,0.000011,0.442945
46.050000,0.641365,0.641385,-0.000020,0.147685,0.000011,0.442945
46.060000,0.641365,0.641385,-0.000020,0.147685,0.000011,0.442945
46.070000,0.641365,0.641385,-0.000020,0.147685,0.000011,0.442945
46.080000,0.641365,0.641385,-0.000020,0.147685,0.000011,0.442945
46.090000,0.641365,0.641385,-0.000020,0.147685,0.000011,0.442945
46.100000,0.641365,0.641385,-0.000020,0.147684,0.000011,0.442945
46.110000,0.641365,0.641385,-0.000020,0.147684,0.000011,0.442945
46.120000,0.641365,0.641384,-0.000020,0.147684,0.000011,0.442945
46.130000,0.641365,0.641384,-0.000020,0.147684,0.000011,0.442945
46.140000,0.641365,0.641384,-0.000019,0.147684,0.000011,0.442945
46.150000,0.641365,0.641384,-0.000019,0.147683,0.000011,0.442945
46.160000,0.641365,0.641384,-0.000019,0.147683,0.000011,0.442945
46.170000,0.641365,0.641384,-0.000019,0.147683,0.000011,0.442945
46.180000,0.641365,0.641384,-0.000019,0.147683,0.000010,0.442945
46.190000,0.641365,0.641384,-0.000019,0.147683,0.000010,0.442945
46.200000,0.641365,0.641384,-0.000019,0.147682,0.000010,0.442945
46.210000,0.641365,0.641384,-0.000019,0.147682,0.000010,0.442945
46.220000,0.641365,0.641383,-0.000019,0.147682,0.000010,0.442945
46.230000,0.641365,0.641383,-0.000019,0.147682,0.000010,0.442945
46.240000,0.641365,0.641383,-0.000018,0.147682,0.000010,0.442945
46.250000,0.641365,0.641383,-0.000018,0.147682,0.000010,0.442945
46.260000,0.641365,0.641383,-0.000018,0.147681,0.000010,0.442945
46.270000,0.641365,0.641383,-0.000018,0.147681,0.000010,0.442945
46.280000,0.641365,0.641383,-0.000018,0.147681,0.000010,0.442945
46.290000,0.641365,0.641383,-0.000018,0.147681,0.000010,0.442945
46.300000,0.641365,0.641383,-0.000018,0.147681,0.000010,0.442945
46.310000,0.641365,0.641383,-0.000018,0.147680,0.000010,0.442945
46.320000,0.641365,0.641382,-0.000018,0.147680,0.000010,0.442945
46.330000,0.641365,0.641382,-0.000018,0.147680,0.000010,0.442945
46.340000,0.641365,0.641382,-0.000017,0.147680,0.000010,0.442945
46.350000,0.641365,0.641382,-0.000017,0.147680,0.000010,0.442945
46.360000,0.641365,0.641382,-0.000017,0.147680,0.000009,0.442945
46.370000,0.641365,0.641382,-0.000017,0.147679,0.000009,0.442945
46.380000,0.641365,0.641382,-0.000017,0.147679,0.000009,0.442945
46.390000,0.641365,0.641382,-0.000017,0.147679,0.000009,0.442945
46.400000,0.641365,0.641382,-0.000017,0.147679,0.000009,0.442945
46.410000,0.641365,0.641382,-0.000017,0.147679,0.000009,0.442945
46.420000,0.641365,0.641382,-0.000017,0.147679,0.000009,0.442945
46.430000,0.641365,0.641381,-0.000017,0.147678,0.000009,0.442945
46.440000,0.641365,0.641381,-0.000017,0.147678,0.000009,0.442945
46.450000,0.641365,0.641381,-0.000016,0.147678,0.000009,0.442945
46.460000,0.641365,0.641381,-0.000016,0.147678,0.000009,0.442945
46.470000,0.641365,0.641381,-0.000016,0.147678,0.000009,0.442945
46.480000,0.641365,0.641381,-0.000016,0.147678,0.000009,0.442945
46.490000,0.641365,0.641381,-0.000016,0.147677,0.000009,0.442945
46.500000,0.641365,0.641381,-0.000016,0.147677,0.000009,0.442945
46.510000,0.641365,0.641381,-0.000016,0.147677,0.000009,0.442945
46.520000,0.641365,0.641381,-0.000016,0.147677,0.000009,0.442945
46.530000,0.641365,0.641381,-0.000016,0.147677,0.000009,0.442945
46.540000,0.641365,0.641380,-0.000016,0.147677,0.000009,0.442945
46.550000,0.641365,0.641380,-0.000016,0.147676,0.000009,0.442945
46.560000,0.641365,0.641380,-0.000015,0.147676,0.000008,0.442945
46.570000,0.641365,0.641380,-0.000015,0.147676,0.000008,0.442945
46.580000,0.641365,0.641380,-0.000015,0.147676,0.000008,0.442945
46.590000,0.641365,0.641380,-0.000015,0.147676,0.000008,0.442945
46.600000,0.641365,0.641380,-0.000015,0.147676,0.000008,0.442945
46.610000,0.641365,0.641380,-0.000015,0.147676,0.000008,0.442945
46.620000,0.641365,0.641380,-0.000015,0.147675,0.000008,0.442945
46.630000,0.641365,0.641380,-0.000015,0.147675,0.000008,0.442945
46.640000,0.641365,0.641380,-0.000015,0.147675,0.000008,0.442945
46.650000,0.641365,0.641380,-0.000015,0.147675,0.000008,0.442945
46.660000,0.641365,0.641379,-0.000015,0.147675,0.000008,0.442945
46.670000,0.641365,0.641379,-0.000015,0.147675,0.000008,0.442945
46.680000,0.641365,0.641379,-0.000014,0.147675,0.000008,0.442945
46.690000,0.641365,0.641379,-0.000014,0.147674,0.000008,0.442945
